#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-3.266929231310968,-3.278376475839982e-06,-3.47
-3.277025220052698,-3.278376475839982e-06,-3.48
-3.287121208794429,-3.370301448307517e-06,-3.49
-3.295381563219481,-3.278376475839982e-06,-3.5
-3.304559734802873,-3.186451503372447e-06,-3.51
-3.315573540702942,-3.094526530904913e-06,-3.52
-3.325669529444673,-3.186451503372447e-06,-3.53
-3.333929883869725,-3.186451503372447e-06,-3.54
-3.344943689769794,-3.278376475839982e-06,-3.55
-3.353204044194847,-3.186451503372447e-06,-3.56
-3.364217850094916,-3.094526530904913e-06,-3.57
-3.374313838836647,-3.278376475839982e-06,-3.58
-3.383492010420038,-3.278376475839982e-06,-3.59
-3.39267018200343,-3.370301448307517e-06,-3.6
-3.401848353586821,-3.278376475839982e-06,-3.61
-3.411026525170212,-3.278376475839982e-06,-3.62
-3.422040331070282,-3.278376475839982e-06,-3.63
-3.431218502653673,-3.278376475839982e-06,-3.64
-3.441314491395404,-3.462226420775052e-06,-3.65
-3.449574845820456,-3.462226420775052e-06,-3.66
-3.459670834562186,-3.462226420775052e-06,-3.67
-3.467931188987239,-3.462226420775052e-06,-3.68
-3.478027177728969,-3.462226420775052e-06,-3.69
-3.4881231664707,-3.462226420775052e-06,-3.7
-3.496383520895752,-3.462226420775052e-06,-3.71
-3.506479509637483,-3.646076365710121e-06,-3.72
-3.516575498379213,-3.554151393242586e-06,-3.73
-3.525753669962604,-3.554151393242586e-06,-3.74
-3.535849658704335,-3.462226420775052e-06,-3.75
-3.545945647446065,-3.554151393242586e-06,-3.76
-3.553288184712779,-3.554151393242586e-06,-3.77
-3.563384173454509,-3.646076365710121e-06,-3.78
-3.5725623450379,-3.646076365710121e-06,-3.79
-3.582658333779631,-3.646076365710121e-06,-3.8
-3.5936721396797,-3.646076365710121e-06,-3.81
-3.601932494104753,-3.646076365710121e-06,-3.82
-3.611110665688144,-3.646076365710121e-06,-3.83
-3.621206654429875,-3.738001338177656e-06,-3.84
-3.631302643171605,-3.921851283112726e-06,-3.85
-3.641398631913336,-3.921851283112726e-06,-3.86
-3.649658986338388,-3.82992631064519e-06,-3.87
-3.658837157921779,-3.646076365710121e-06,-3.88
-3.669850963821849,-3.738001338177656e-06,-3.89
-3.67902913540524,-3.82992631064519e-06,-3.9
-3.689125124146971,-4.01377625558026e-06,-3.91
-3.698303295730362,-3.921851283112726e-06,-3.92
-3.708399284472093,-4.01377625558026e-06,-3.93
-3.717577456055484,-4.105701228047795e-06,-3.94
-3.727673444797214,-4.105701228047795e-06,-3.95
-3.736851616380606,-4.105701228047795e-06,-3.96
-3.746029787963997,-4.197626200515329e-06,-3.97
-3.757043593864067,-4.289551172982865e-06,-3.98
