#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:20 Ohm
#Resolution:
#Vce:3.671268633 mV
#Ic:183.8499449 uA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-2.612525597415163,-0.03041170462025837,-3.924151696606787
-2.612525597415163,-0.03041170462025837,-3.92814371257485
-2.611607780256824,-0.03036574213402461,-3.932135728542914
-2.611607780256824,-0.03036574213402461,-3.936127744510978
-2.611607780256824,-0.03036574213402461,-3.940119760479042
-2.612525597415163,-0.03036574213402461,-3.944111776447106
-2.610689963098485,-0.03041170462025837,-3.94810379241517
-2.611607780256824,-0.03045766710649214,-3.952095808383234
-2.610689963098485,-0.03041170462025837,-3.956087824351298
-2.612525597415163,-0.03041170462025837,-3.960079840319361
-2.612525597415163,-0.03036574213402461,-3.964071856287425
-2.612525597415163,-0.03045766710649214,-3.968063872255489
-2.611607780256824,-0.03041170462025837,-3.972055888223553
-2.612525597415163,-0.03045766710649214,-3.976047904191617
-2.613443414573502,-0.03045766710649214,-3.980039920159681
-2.613443414573502,-0.03041170462025837,-3.984031936127745
-2.612525597415163,-0.03036574213402461,-3.988023952095809
-2.613443414573502,-0.03041170462025837,-3.992015968063872
-2.611607780256824,-0.03041170462025837,-3.996007984031936
-2.612525597415163,-0.03041170462025837,-4
